,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,real_identifier
382,0.0,0.0,0.0,0.0,12.0,305.4,0.0,0.019444444,0.0,0.0,1.0,3.0,2.0,1.0,11.0,2.0,0.0,0.0,1
383,3.0,44.75,0.0,0.0,7.0,102.0,0.066666667,0.074074074,0.0,0.4,6.0,3.0,2.0,2.0,13.0,2.0,0.0,0.0,1
384,1.0,15.0,0.0,0.0,29.0,1397.5,0.011555556,0.046190476,0.0,0.8,6.0,2.0,4.0,7.0,3.0,2.0,0.0,0.0,1
385,10.0,706.5566667,0.0,0.0,53.0,1572.816667,0.007017544,0.024948268,0.0,0.0,7.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1
386,1.0,8.0,1.0,15.0,58.0,2801.75119,0.010526316,0.016374269,7.267034211,0.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,1
387,0.0,0.0,0.0,0.0,16.0,566.4866667,0.0,0.039365079,18.30205576,0.0,9.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1
388,0.0,0.0,0.0,0.0,35.0,897.6666667,0.011764706,0.017016807,5.220705882,0.0,6.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,1
389,0.0,0.0,0.0,0.0,15.0,2653.5,0.0,0.04,0.0,0.0,9.0,4.0,1.0,7.0,1.0,2.0,0.0,0.0,1
390,1.0,58.0,0.0,0.0,5.0,64.0,0.0,0.016666667,0.0,0.0,5.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1
391,5.0,3398.75,6.0,2549.375,449.0,63973.52223,0.000764406,0.02770134,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1
392,8.0,190.25,1.0,23.0,19.0,1323.25,0.007692308,0.021816239,21.318,0.0,6.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,1
393,2.0,107.4,2.0,96.7,32.0,833.325,0.024509804,0.035882353,0.0,0.0,3.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,1
394,1.0,19.4,0.0,0.0,18.0,1077.373333,0.034126984,0.035714286,18.22752549,0.0,7.0,3.0,2.0,9.0,2.0,2.0,0.0,0.0,1
395,0.0,0.0,0.0,0.0,12.0,312.0333333,0.0,0.009090909,17.808,0.0,6.0,2.0,2.0,8.0,6.0,2.0,0.0,1.0,1
396,7.0,144.4615385,4.0,167.1666667,111.0,2312.337853,0.005128205,0.013887559,8.191922892,0.0,7.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1
397,7.0,275.0844444,0.0,0.0,70.0,806.0266667,0.0,0.002666667,0.0,0.0,8.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,1
398,5.0,90.875,1.0,15.0,58.0,2153.71859,0.007526882,0.012156298,3.97647235,0.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,1
399,0.0,0.0,0.0,0.0,18.0,133.0,0.038888889,0.072222222,0.0,0.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,1
400,0.0,0.0,0.0,0.0,14.0,927.2777778,0.0,0.014285714,0.0,0.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1
401,8.0,498.9809654,6.0,433.1,99.0,2129.989707,0.001869159,0.006805318,129.1013738,0.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1
402,10.0,316.1405025,7.0,321.6666667,287.0,12983.78771,0.000668896,0.006998399,1.088158231,0.0,5.0,2.0,4.0,3.0,8.0,0.0,0.0,0.0,1
403,0.0,0.0,0.0,0.0,7.0,1721.666667,0.038095238,0.038571429,0.0,0.0,7.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1
404,24.0,876.2333333,5.0,625.5,34.0,1588.666667,0.0,0.013800705,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,1
405,3.0,453.0,3.0,493.5,36.0,1199.522619,0.004761905,0.011534392,9.323531746,0.0,6.0,6.0,2.0,2.0,4.0,2.0,0.0,0.0,1
406,3.0,60.73333333,0.0,0.0,27.0,696.9,0.0,0.014814815,0.0,0.0,9.0,2.0,2.0,6.0,4.0,2.0,0.0,0.0,1
407,0.0,0.0,0.0,0.0,25.0,319.3333333,0.016666667,0.036666667,10.4445,0.0,6.0,2.0,5.0,5.0,1.0,2.0,0.0,1.0,1
408,0.0,0.0,0.0,0.0,21.0,761.25,0.0,0.014035088,0.0,0.0,6.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,1
409,0.0,0.0,1.0,20.0,13.0,816.9545455,0.028571429,0.047619048,0.0,0.0,6.0,3.0,2.0,8.0,1.0,2.0,0.0,0.0,1
410,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1
411,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,7.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,1
412,2.0,70.6,0.0,0.0,30.0,515.2333333,0.0,0.02,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1
413,4.0,63.75,0.0,0.0,13.0,774.7288136,0.0,0.012150434,0.0,0.0,7.0,2.0,2.0,6.0,2.0,2.0,0.0,1.0,1
414,4.0,251.0,9.0,172.0,64.0,4326.666667,0.008552632,0.024502924,0.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,1
415,0.0,0.0,3.0,191.3333333,57.0,1315.455182,0.0,0.009501916,0.0,0.0,7.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1
416,1.0,77.1,0.0,0.0,35.0,365.5833333,0.017142857,0.026857143,0.0,0.0,7.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,1
417,0.0,0.0,3.0,300.0,13.0,509.1214286,0.006666667,0.002222222,40.7932,0.0,5.0,3.0,2.0,7.0,2.0,2.0,1.0,1.0,1
418,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.033333333,0.0,0.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1
419,0.0,0.0,1.0,22.0,40.0,1284.569048,0.00625,0.019791667,0.0,0.0,7.0,1.0,1.0,9.0,2.0,2.0,1.0,1.0,1
420,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,1
421,2.0,45.5,0.0,0.0,2.0,317.25,0.0,0.066666667,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1
422,6.0,175.0,1.0,10.0,25.0,2877.5,0.007692308,0.037435897,0.0,0.0,6.0,2.0,2.0,7.0,1.0,2.0,0.0,0.0,1
423,5.0,368.4,0.0,0.0,14.0,481.9666667,0.010526316,0.031578947,0.0,0.0,9.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1
424,0.0,0.0,0.0,0.0,3.0,48.0,0.0,0.033333333,0.0,0.0,5.0,2.0,2.0,5.0,1.0,2.0,1.0,0.0,1
425,2.0,11.0,3.0,123.3333333,34.0,448.75,0.021621622,0.048648649,0.0,0.0,5.0,2.0,10.0,6.0,1.0,2.0,0.0,0.0,1
426,1.0,2.0,0.0,0.0,16.0,323.2333333,0.0,0.013333333,0.0,0.0,1.0,3.0,2.0,8.0,8.0,2.0,0.0,0.0,1
427,0.0,0.0,0.0,0.0,17.0,437.1666667,0.011111111,0.033333333,0.0,0.0,2.0,2.0,4.0,1.0,3.0,2.0,0.0,0.0,1
428,0.0,0.0,0.0,0.0,27.0,321.6666667,0.051190476,0.07224026,0.0,0.8,6.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1
429,0.0,0.0,0.0,0.0,33.0,3506.166667,0.0,0.025,0.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1
430,6.0,136.5555556,0.0,0.0,59.0,3224.819084,0.002985075,0.011923715,8.567426866,0.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1
431,4.0,48.66666667,0.0,0.0,66.0,2436.106169,0.006036217,0.034560698,12.02904527,0.0,7.0,2.0,2.0,3.0,6.0,2.0,0.0,0.0,1
432,5.0,35.75,0.0,0.0,22.0,679.5,0.0,0.014666667,10.07328,0.0,6.0,2.0,2.0,8.0,3.0,2.0,0.0,0.0,1
433,6.0,60.0,2.0,61.0,23.0,1031.704762,0.0,0.007111111,33.14784917,0.0,5.0,4.0,2.0,9.0,10.0,2.0,1.0,1.0,1
434,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,1
435,0.0,0.0,0.0,0.0,8.0,444.6333333,0.0,0.025,0.0,0.0,7.0,2.0,4.0,1.0,10.0,2.0,0.0,0.0,1
436,8.0,228.5,0.0,0.0,5.0,64.5,0.0,0.028571429,0.0,0.0,6.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,1
437,0.0,0.0,0.0,0.0,17.0,391.8666667,0.0,0.029411765,0.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1
438,1.0,140.5,0.0,0.0,19.0,1475.166667,0.02037037,0.043333333,16.9796231,0.0,7.0,3.0,2.0,2.0,10.0,2.0,0.0,0.0,1
439,2.0,214.6,3.0,34.4,1.0,165.2,0.0,0.033333333,0.0,0.0,3.0,2.0,2.0,7.0,2.0,2.0,0.0,0.0,1
440,2.0,34.0,0.0,0.0,81.0,2241.002381,0.002439024,0.007012195,0.0,0.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1
441,10.0,220.0,2.0,88.0,77.0,5284.765079,0.0,0.015,7.668639535,0.0,6.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,1
442,3.0,64.0,0.0,0.0,24.0,832.0909091,0.0,0.009876543,0.0,0.0,5.0,2.0,10.0,1.0,3.0,0.0,0.0,0.0,1
443,0.0,0.0,0.0,0.0,6.0,180.1666667,0.0,0.016666667,0.0,0.0,6.0,1.0,1.0,7.0,2.0,2.0,1.0,0.0,1
444,2.0,29.75,0.0,0.0,33.0,689.202381,0.001010101,0.027020202,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1
445,5.0,138.5,0.0,0.0,11.0,578.3333333,0.05,0.072916667,0.0,0.0,6.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1
446,0.0,0.0,0.0,0.0,18.0,541.9166667,0.0,0.015686275,0.0,0.0,7.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1
447,9.0,296.1166667,1.0,26.5,79.0,5057.175,0.002298851,0.022687466,17.78922266,0.0,7.0,2.0,2.0,1.0,10.0,2.0,0.0,1.0,1
448,0.0,0.0,0.0,0.0,13.0,221.5,0.0,0.020512821,0.0,0.0,7.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1
449,0.0,0.0,0.0,0.0,16.0,336.3,0.0125,0.025,0.0,0.0,3.0,2.0,2.0,7.0,1.0,2.0,0.0,0.0,1
450,0.0,0.0,0.0,0.0,3.0,11.0,0.033333333,0.166666667,0.0,0.6,6.0,2.0,4.0,1.0,6.0,2.0,0.0,0.0,1
451,3.0,21.0,0.0,0.0,109.0,2587.530411,0.0,0.01036036,0.0,0.0,7.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1
452,0.0,0.0,0.0,0.0,40.0,1385.666667,0.005,0.0225,0.0,0.0,7.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1
453,0.0,0.0,0.0,0.0,8.0,349.5,0.0,0.028571429,25.188,0.0,5.0,1.0,2.0,1.0,8.0,0.0,0.0,1.0,1
454,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6.0,3.0,6.0,2.0,2.0,2.0,0.0,0.0,1
455,3.0,96.5,0.0,0.0,8.0,323.5,0.0,0.02,0.0,0.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,1
456,0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.033333333,0.0,0.0,6.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,1
457,0.0,0.0,0.0,0.0,13.0,541.9166667,0.0,0.015384615,26.09995422,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,1
458,8.0,183.0833333,1.0,40.5,349.0,6879.801826,0.000568182,0.004306345,1.625051033,0.0,7.0,4.0,2.0,9.0,10.0,2.0,0.0,0.0,1
459,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1
460,5.0,92.5625,0.0,0.0,2.0,99.5,0.0,0.022222222,0.0,0.0,7.0,2.0,2.0,1.0,8.0,0.0,1.0,1.0,1
461,1.0,135.0,0.0,0.0,2.0,141.0,0.0,0.066666667,0.0,0.0,5.0,2.0,2.0,1.0,10.0,2.0,0.0,0.0,1
462,2.0,18.0,2.0,6.0,10.0,363.6,0.0,0.015384615,0.0,0.0,9.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,1
463,7.0,441.8333333,3.0,102.5,231.0,9230.890838,0.006458333,0.021838687,0.0,0.0,7.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,1
464,6.0,90.41666667,0.0,0.0,5.0,100.4166667,0.0,0.02,0.0,0.0,1.0,1.0,2.0,6.0,8.0,0.0,0.0,0.0,1
465,4.0,68.75,0.0,0.0,137.0,3770.916071,0.003165468,0.014745252,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1
466,6.0,1922.0,0.0,0.0,30.0,941.672619,0.018181818,0.044444444,0.0,0.0,7.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1
467,1.0,13.75,0.0,0.0,32.0,855.5416667,0.000840336,0.027058824,22.95499447,0.0,7.0,2.0,2.0,2.0,6.0,2.0,0.0,1.0,1
468,0.0,0.0,0.0,0.0,3.0,5.0,0.1,0.166666667,0.0,0.0,6.0,1.0,1.0,3.0,6.0,2.0,0.0,0.0,1
469,0.0,0.0,0.0,0.0,11.0,315.6,0.0,0.018181818,0.0,0.0,5.0,1.0,1.0,6.0,3.0,2.0,1.0,0.0,1
470,2.0,267.8,0.0,0.0,6.0,616.5,0.028571429,0.038095238,0.0,0.0,9.0,3.0,2.0,3.0,4.0,2.0,0.0,0.0,1
471,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6.0,3.0,2.0,7.0,3.0,2.0,0.0,0.0,1
472,12.0,155.6,6.0,282.0,52.0,1283.052597,0.024747475,0.039201413,12.07468889,0.0,6.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1
473,0.0,0.0,0.0,0.0,4.0,87.875,0.0,0.026666667,0.0,0.0,7.0,1.0,1.0,4.0,10.0,2.0,1.0,1.0,1
474,2.0,18.33333333,0.0,0.0,36.0,1387.606061,0.005263158,0.025438596,0.0,0.0,5.0,2.0,2.0,8.0,1.0,2.0,1.0,0.0,1
475,4.0,56.0,1.0,88.0,22.0,1734.780952,0.0,0.010142857,0.0,0.0,5.0,3.0,2.0,3.0,9.0,2.0,1.0,0.0,1
476,8.0,125.6309524,6.0,75.0,312.0,13379.36658,0.002769231,0.014969192,8.055833998,0.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,1
477,0.0,0.0,0.0,0.0,17.0,601.0333333,0.062745098,0.092156863,18.87145759,0.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,1
478,0.0,0.0,0.0,0.0,14.0,394.25,0.0,0.015384615,0.0,0.0,6.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,1
479,0.0,0.0,0.0,0.0,16.0,79.0,0.025,0.0375,0.0,0.0,6.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,1
480,10.0,317.9583333,4.0,821.0,20.0,781.425,0.0,0.002666667,0.0,0.0,1.0,2.0,2.0,7.0,2.0,2.0,0.0,0.0,1
481,0.0,0.0,0.0,0.0,9.0,1397.666667,0.022222222,0.027777778,0.0,0.0,7.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,1
482,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,7.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,1
483,0.0,0.0,1.0,2.0,12.0,1311.0,0.053333333,0.084722222,0.0,0.0,6.0,3.0,2.0,1.0,15.0,2.0,0.0,0.0,1
484,0.0,0.0,1.0,0.0,22.0,812.3,0.030848861,0.057391304,0.0,0.0,7.0,1.0,1.0,4.0,10.0,2.0,1.0,0.0,1
485,1.0,14.0,0.0,0.0,11.0,239.5833333,0.0,0.016666667,0.0,0.0,7.0,2.0,2.0,6.0,1.0,2.0,1.0,0.0,1
486,0.0,0.0,0.0,0.0,4.0,151.5,0.0,0.05,0.0,0.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1
487,3.0,52.75,0.0,0.0,69.0,909.1548701,0.002857143,0.012225275,8.086657063,0.0,1.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,1
488,0.0,0.0,1.0,132.0,8.0,445.0,0.0,0.014285714,0.0,0.0,5.0,3.0,2.0,4.0,14.0,2.0,1.0,0.0,1
489,5.0,75.89285714,0.0,0.0,51.0,4522.409524,0.015757576,0.042922078,3.229518182,1.0,6.0,2.0,2.0,6.0,2.0,2.0,1.0,0.0,1
490,0.0,0.0,0.0,0.0,11.0,350.375,0.018181818,0.011688312,0.0,0.0,7.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1
491,1.0,43.0,0.0,0.0,43.0,1223.347222,0.0,0.004545455,0.0,0.0,5.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1
492,5.0,72.5,0.0,0.0,31.0,649.3071429,0.0,0.001041667,35.10378279,0.0,5.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,1
493,2.0,173.0,0.0,0.0,7.0,224.0,0.066666667,0.111111111,0.0,0.0,6.0,3.0,2.0,8.0,2.0,2.0,0.0,0.0,1
494,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,0.0,2.0,2.0,6.0,13.0,2.0,0.0,0.0,1
495,2.0,95.0,3.0,48.0,9.0,259.5,0.0,0.015384615,0.0,0.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1
496,9.0,164.5833333,1.0,0.0,76.0,3580.333333,0.004819277,0.020522088,12.20780052,0.0,7.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1
497,5.0,37.0,1.0,16.0,18.0,463.5,0.0,0.004545455,0.0,0.0,6.0,2.0,5.0,1.0,6.0,2.0,0.0,0.0,1
498,2.0,118.0,0.0,0.0,4.0,42.0,0.0,0.066666667,0.0,0.0,5.0,1.0,2.0,7.0,3.0,2.0,0.0,0.0,1
499,0.0,0.0,0.0,0.0,7.0,47.0,0.0,0.028571429,0.0,0.0,7.0,2.0,2.0,4.0,8.0,2.0,0.0,0.0,1
