,Colunm 1,Colunm 2,Colunm 3,target,Colunm 4,real_identifier
2949,32.0,34.71,-106.54,14.0,2.0,1
2950,32.0,34.87,-104.94,14.0,2.0,1
2951,44.0,38.78,-109.65,6.0,2.0,1
2952,49.0,39.01,-79.25,19.0,2.0,1
2953,11.0,19.61,-155.81,15.0,1.0,1
2954,5.0,38.16,-107.79,17.0,2.0,1
2955,8.0,39.33,-75.49,11.0,2.0,1
2956,49.0,39.26,-81.25,19.0,2.0,1
2957,0.0,69.56,-148.26,28.0,0.0,1
2958,11.0,20.11,-155.78,15.0,1.0,1
2959,32.0,43.29,-78.76,12.0,2.0,1
2960,17.0,36.64,-85.86,19.0,2.0,1
2961,32.0,42.21,-77.71,12.0,2.0,1
2962,44.0,40.4,-111.36,6.0,2.0,1
2963,11.0,19.93,-155.15,15.0,1.0,1
2964,16.0,39.01,-101.58,26.0,2.0,1
2965,49.0,38.68,-81.54,19.0,2.0,1
2966,5.0,40.01,-103.46,17.0,2.0,1
2967,49.0,38.94,-78.81,19.0,2.0,1
2968,8.0,38.66,-75.2,11.0,2.0,1
2969,32.0,43.63,-75.68,12.0,2.0,1
2970,5.0,38.73,-108.13,17.0,2.0,1
2971,16.0,38.8,-98.46,26.0,2.0,1
2972,5.0,38.85,-107.65,17.0,2.0,1
2973,44.0,38.26,-112.25,6.0,2.0,1
2974,32.0,42.98,-73.79,12.0,2.0,1
2975,49.0,38.5,-81.91,19.0,2.0,1
2976,11.0,21.59,-157.95,15.0,1.0,1
2977,8.0,38.93,-75.55,11.0,2.0,1
2978,17.0,37.23,-82.82,19.0,2.0,1
2979,16.0,38.89,-97.99,26.0,2.0,1
2980,32.0,33.31,-108.62,14.0,2.0,1
2981,32.0,43.62,-74.88,12.0,2.0,1
2982,11.0,19.87,-155.36,15.0,1.0,1
2983,17.0,38.22,-84.62,19.0,2.0,1
2984,11.0,19.71,-155.87,15.0,1.0,1
2985,49.0,38.66,-80.8,19.0,2.0,1
2986,44.0,40.28,-109.79,6.0,2.0,1
2987,16.0,37.02,-95.71,26.0,2.0,1
2988,49.0,38.67,-80.89,19.0,2.0,1
2989,32.0,43.19,-78.43,12.0,2.0,1
2990,8.0,38.88,-75.41,11.0,2.0,1
2991,8.0,38.79,-75.1,11.0,2.0,1
2992,32.0,44.89,-73.36,12.0,2.0,1
2993,32.0,42.5,-75.2,12.0,2.0,1
2994,8.0,38.46,-75.41,11.0,2.0,1
2995,11.0,21.57,-158.19,15.0,1.0,1
2996,16.0,37.03,-96.96,26.0,2.0,1
2997,44.0,40.86,-109.35,6.0,2.0,1
2998,32.0,33.55,-107.91,14.0,2.0,1
2999,8.0,38.58,-75.64,11.0,2.0,1
3000,32.0,43.11,-75.02,12.0,2.0,1
3001,0.0,57.3,-157.52,28.0,2.0,1
3002,5.0,38.19,-102.31,17.0,2.0,1
3003,17.0,37.49,-84.43,19.0,2.0,1
3004,11.0,21.69,-157.99,15.0,1.0,1
3005,8.0,38.59,-75.68,11.0,2.0,1
3006,49.0,39.54,-81.0,19.0,2.0,1
3007,49.0,39.2,-81.64,19.0,2.0,1
3008,17.0,37.0,-87.34,19.0,2.0,1
3009,44.0,37.13,-112.95,6.0,2.0,1
3010,0.0,64.6,-144.83,28.0,0.0,1
3011,16.0,38.52,-95.49,26.0,2.0,1
3012,11.0,22.02,-159.33,15.0,1.0,1
3013,11.0,19.78,-155.54,15.0,1.0,1
3014,5.0,39.85,-103.02,17.0,2.0,1
3015,32.0,43.03,-74.54,12.0,2.0,1
3016,49.0,38.29,-81.02,19.0,2.0,1
3017,32.0,36.31,-105.79,14.0,2.0,1
3018,11.0,21.54,-158.06,15.0,1.0,1
3019,32.0,34.72,-105.3,14.0,2.0,1
3020,5.0,38.47,-104.79,17.0,2.0,1
3021,5.0,39.43,-104.35,17.0,2.0,1
3022,0.0,66.2,-157.09,28.0,0.0,1
3023,32.0,42.14,-73.57,12.0,2.0,1
3024,49.0,39.62,-80.46,19.0,2.0,1
3025,0.0,66.21,-152.19,28.0,0.0,1
3026,5.0,39.8,-102.35,17.0,2.0,1
3027,16.0,39.23,-100.01,26.0,2.0,1
3028,8.0,38.63,-75.35,11.0,2.0,1
3029,11.0,19.53,-155.67,15.0,1.0,1
3030,16.0,37.49,-100.86,26.0,2.0,1
3031,8.0,38.73,-75.56,11.0,2.0,1
3032,44.0,40.09,-113.22,6.0,2.0,1
3033,0.0,57.29,-158.14,28.0,2.0,1
3034,17.0,37.36,-86.11,19.0,2.0,1
3035,0.0,56.31,-131.53,28.0,2.0,1
3036,17.0,38.28,-83.09,19.0,2.0,1
3037,16.0,37.86,-101.5,26.0,2.0,1
3038,32.0,41.49,-74.35,12.0,2.0,1
3039,0.0,58.36,-133.41,28.0,2.0,1
3040,32.0,32.37,-106.72,14.0,2.0,1
3041,32.0,41.59,-74.63,12.0,2.0,1
3042,8.0,38.91,-75.28,11.0,2.0,1
3043,44.0,39.97,-109.41,6.0,2.0,1
3044,16.0,38.33,-97.15,26.0,2.0,1
3045,17.0,37.04,-84.05,19.0,2.0,1
3046,49.0,39.9,-80.68,19.0,2.0,1
3047,11.0,20.06,-155.72,15.0,1.0,1
3048,32.0,42.95,-76.09,12.0,2.0,1
3049,32.0,41.66,-74.3,12.0,2.0,1
3050,17.0,36.86,-88.81,19.0,2.0,1
3051,11.0,19.63,-155.33,15.0,1.0,1
3052,5.0,37.06,-107.14,17.0,2.0,1
3053,44.0,37.69,-113.11,6.0,2.0,1
3054,11.0,19.99,-155.48,15.0,1.0,1
3055,32.0,43.22,-77.86,12.0,2.0,1
3056,5.0,38.44,-106.66,17.0,2.0,1
3057,44.0,39.02,-110.28,6.0,2.0,1
3058,11.0,19.62,-155.36,15.0,1.0,1
3059,0.0,62.78,-164.33,28.0,0.0,1
3060,32.0,31.83,-106.95,14.0,2.0,1
3061,49.0,38.28,-79.95,19.0,2.0,1
3062,17.0,37.36,-85.7,19.0,2.0,1
3063,0.0,66.57,-159.14,28.0,0.0,1
3064,8.0,38.56,-75.58,11.0,2.0,1
3065,8.0,39.15,-75.4,11.0,2.0,1
3066,11.0,19.01,-155.58,15.0,1.0,1
3067,49.0,37.61,-81.73,19.0,2.0,1
3068,0.0,62.31,-162.7,28.0,0.0,1
3069,5.0,37.71,-107.43,17.0,2.0,1
3070,16.0,38.82,-96.61,26.0,2.0,1
3071,16.0,37.24,-97.91,26.0,2.0,1
3072,0.0,65.61,-161.28,28.0,0.0,1
3073,49.0,38.84,-82.05,19.0,2.0,1
3074,32.0,41.8,-74.02,12.0,2.0,1
3075,16.0,39.14,-96.03,26.0,2.0,1
3076,16.0,39.58,-99.88,26.0,2.0,1
3077,16.0,38.66,-99.24,26.0,2.0,1
3078,16.0,38.71,-100.21,26.0,2.0,1
3079,0.0,56.8,-132.27,28.0,2.0,1
3080,11.0,19.25,-155.59,15.0,1.0,1
3081,17.0,37.5,-87.4,19.0,2.0,1
3082,44.0,39.05,-111.54,6.0,2.0,1
3083,8.0,38.64,-75.7,11.0,2.0,1
3084,0.0,60.19,-142.42,28.0,0.0,1
3085,0.0,66.17,-153.49,28.0,0.0,1
3086,11.0,19.74,-155.26,15.0,1.0,1
3087,11.0,21.33,-157.97,15.0,1.0,1
3088,32.0,44.82,-73.55,12.0,2.0,1
3089,44.0,37.67,-110.14,6.0,2.0,1
3090,11.0,19.51,-154.87,15.0,1.0,1
3091,8.0,38.47,-75.43,11.0,2.0,1
3092,32.0,42.31,-75.89,12.0,2.0,1
3093,32.0,33.38,-103.24,14.0,2.0,1
3094,8.0,39.17,-75.69,11.0,2.0,1
3095,32.0,36.36,-103.66,14.0,2.0,1
3096,17.0,37.62,-86.89,19.0,2.0,1
3097,5.0,38.42,-103.97,17.0,2.0,1
3098,0.0,64.46,-147.78,28.0,0.0,1
3099,32.0,36.65,-108.4,14.0,2.0,1
3100,44.0,37.64,-109.2,6.0,2.0,1
3101,16.0,39.76,-96.17,26.0,2.0,1
3102,32.0,41.27,-74.42,12.0,2.0,1
3103,17.0,37.43,-86.08,19.0,2.0,1
3104,32.0,42.26,-78.87,12.0,2.0,1
3105,0.0,61.73,-160.21,28.0,0.0,1
3106,32.0,43.17,-76.92,12.0,2.0,1
3107,5.0,37.68,-103.09,17.0,2.0,1
3108,0.0,64.28,-154.54,28.0,0.0,1
3109,44.0,39.97,-110.43,6.0,2.0,1
3110,17.0,37.37,-87.73,19.0,2.0,1
3111,16.0,39.72,-96.92,26.0,2.0,1
3112,11.0,19.27,-155.48,15.0,1.0,1
3113,11.0,19.78,-155.64,15.0,1.0,1
3114,32.0,32.16,-105.01,14.0,2.0,1
3115,17.0,37.04,-85.58,19.0,2.0,1
3116,16.0,38.72,-99.05,26.0,2.0,1
3117,0.0,66.58,-153.98,28.0,0.0,1
3118,49.0,39.34,-78.78,19.0,2.0,1
3119,5.0,37.72,-104.16,17.0,2.0,1
3120,49.0,37.79,-82.06,19.0,2.0,1
3121,49.0,38.66,-79.98,19.0,2.0,1
3122,11.0,19.78,-155.43,15.0,1.0,1
3123,8.0,38.88,-75.55,11.0,2.0,1
3124,8.0,39.18,-75.68,11.0,2.0,1
3125,32.0,32.24,-103.86,14.0,2.0,1
3126,5.0,38.44,-106.21,17.0,2.0,1
3127,5.0,38.58,-107.14,17.0,2.0,1
3128,11.0,19.57,-154.91,15.0,1.0,1
3129,32.0,34.1,-106.99,14.0,2.0,1
3130,8.0,38.59,-75.31,11.0,2.0,1
3131,16.0,38.12,-100.51,26.0,2.0,1
3132,16.0,37.94,-98.91,26.0,2.0,1
3133,17.0,37.68,-87.0,19.0,2.0,1
3134,0.0,63.2,-150.2,28.0,0.0,1
3135,32.0,42.86,-74.45,12.0,2.0,1
3136,44.0,41.08,-111.66,6.0,2.0,1
3137,49.0,39.13,-80.0,19.0,2.0,1
3138,8.0,39.24,-75.45,11.0,2.0,1
3139,44.0,38.91,-110.26,6.0,2.0,1
3140,49.0,39.09,-78.9,19.0,2.0,1
3141,11.0,20.78,-156.43,15.0,1.0,1
3142,49.0,39.07,-78.9,19.0,2.0,1
3143,8.0,38.96,-75.73,11.0,2.0,1
3144,16.0,39.32,-95.54,26.0,2.0,1
3145,0.0,66.25,-152.38,28.0,0.0,1
3146,8.0,38.77,-75.55,11.0,2.0,1
3147,17.0,38.21,-83.7,19.0,2.0,1
3148,32.0,44.08,-74.49,12.0,2.0,1
3149,8.0,38.67,-75.5,11.0,2.0,1
3150,32.0,35.82,-108.68,14.0,2.0,1
3151,5.0,40.24,-104.44,17.0,2.0,1
3152,32.0,42.77,-74.92,12.0,2.0,1
3153,17.0,37.15,-83.78,19.0,2.0,1
3154,32.0,43.38,-74.63,12.0,2.0,1
3155,8.0,39.06,-75.46,11.0,2.0,1
3156,0.0,65.55,-148.03,28.0,0.0,1
3157,32.0,43.02,-77.01,12.0,2.0,1
3158,11.0,21.18,-157.08,15.0,1.0,1
3159,44.0,38.4,-111.49,6.0,2.0,1
3160,17.0,36.77,-86.92,19.0,2.0,1
3161,8.0,39.08,-75.44,11.0,2.0,1
3162,8.0,39.16,-75.6,11.0,2.0,1
3163,11.0,20.93,-156.29,15.0,1.0,1
3164,0.0,69.45,-161.45,28.0,0.0,1
3165,32.0,34.68,-105.2,14.0,2.0,1
3166,5.0,40.53,-105.69,17.0,2.0,1
3167,5.0,39.31,-105.83,17.0,2.0,1
3168,5.0,37.61,-107.73,17.0,2.0,1
3169,32.0,44.34,-74.81,12.0,2.0,1
3170,32.0,35.79,-107.03,14.0,2.0,1
3171,8.0,39.28,-75.69,11.0,2.0,1
3172,49.0,39.58,-78.8,19.0,2.0,1
3173,49.0,39.06,-79.46,19.0,2.0,1
3174,5.0,38.63,-107.98,17.0,2.0,1
3175,11.0,19.97,-155.56,15.0,1.0,1
3176,11.0,19.78,-155.58,15.0,1.0,1
3177,44.0,39.84,-112.41,6.0,2.0,1
3178,32.0,32.46,-104.95,14.0,2.0,1
3179,5.0,40.17,-104.95,17.0,2.0,1
3180,32.0,43.56,-73.99,12.0,2.0,1
3181,11.0,19.34,-155.71,15.0,1.0,1
3182,44.0,41.04,-111.68,6.0,2.0,1
3183,44.0,41.16,-113.88,6.0,2.0,1
3184,8.0,38.63,-75.5,11.0,2.0,1
3185,5.0,37.45,-104.88,17.0,2.0,1
3186,16.0,39.17,-97.21,26.0,2.0,1
3187,32.0,44.48,-75.2,12.0,2.0,1
3188,32.0,36.36,-106.78,14.0,2.0,1
3189,49.0,39.61,-79.65,19.0,2.0,1
3190,0.0,68.89,-147.91,28.0,0.0,1
3191,0.0,67.21,-157.86,28.0,0.0,1
3192,49.0,37.93,-81.16,19.0,2.0,1
3193,5.0,38.27,-108.55,17.0,2.0,1
3194,11.0,19.66,-155.76,15.0,1.0,1
3195,5.0,40.42,-107.76,17.0,2.0,1
3196,5.0,40.8,-104.39,17.0,2.0,1
3197,32.0,43.35,-74.88,12.0,2.0,1
3198,5.0,40.29,-105.19,17.0,2.0,1
3199,11.0,20.91,-156.3,15.0,1.0,1
3200,0.0,66.91,-149.46,28.0,0.0,1
3201,32.0,35.8,-107.75,14.0,2.0,1
3202,16.0,37.8,-100.59,26.0,2.0,1
3203,32.0,35.08,-106.96,14.0,2.0,1
3204,5.0,40.29,-102.2,17.0,2.0,1
3205,49.0,39.13,-79.14,19.0,2.0,1
3206,49.0,38.07,-81.25,19.0,2.0,1
3207,0.0,58.96,-155.93,28.0,2.0,1
0,14.0,38.49,-103.59,18.0,2.0,0
1,43.0,40.21,-111.15,7.0,2.0,0
2,10.0,20.35,-157.19,16.0,1.0,0
3,48.0,39.05,-81.39,20.0,2.0,0
4,15.0,37.22,-96.51,25.0,2.0,0
5,43.0,41.49,-113.92,7.0,2.0,0
6,9.0,38.85,-74.29,12.0,2.0,0
7,18.0,36.59,-84.21,20.0,2.0,0
8,44.0,39.92,-110.49,7.0,2.0,0
9,12.0,21.47,-154.85,16.0,1.0,0
10,49.0,38.35,-80.21,20.0,2.0,0
11,16.0,37.85,-98.19,25.0,2.0,0
12,43.0,40.67,-112.13,7.0,2.0,0
13,7.0,39.31,-75.85,12.0,2.0,0
14,19.0,37.01,-85.49,20.0,2.0,0
15,44.0,38.51,-109.71,7.0,2.0,0
16,11.0,20.92,-155.49,16.0,1.0,0
17,48.0,39.23,-81.01,20.0,2.0,0
18,17.0,37.46,-97.01,25.0,2.0,0
19,43.0,41.21,-113.49,7.0,2.0,0
20,8.0,39.58,-75.39,12.0,2.0,0
21,18.0,36.81,-84.59,20.0,2.0,0
22,44.0,39.84,-110.31,7.0,2.0,0
23,13.0,21.92,-154.29,16.0,1.0,0
24,49.0,38.49,-80.49,20.0,2.0,0
25,16.0,37.67,-98.43,25.0,2.0,0
26,43.0,40.85,-112.37,7.0,2.0,0
27,6.0,39.21,-75.93,12.0,2.0,0
28,19.0,36.99,-85.87,20.0,2.0,0
29,44.0,38.69,-109.87,7.0,2.0,0
30,12.0,21.39,-155.07,16.0,1.0,0
31,48.0,39.13,-81.25,20.0,2.0,0
32,17.0,37.52,-97.31,25.0,2.0,0
33,43.0,41.39,-113.67,7.0,2.0,0
34,7.0,39.49,-75.57,12.0,2.0,0
35,18.0,36.75,-84.79,20.0,2.0,0
36,44.0,39.93,-110.53,7.0,2.0,0
37,14.0,22.01,-154.51,16.0,1.0,0
38,49.0,38.61,-80.65,20.0,2.0,0
39,16.0,37.73,-98.59,25.0,2.0,0
40,43.0,40.99,-112.53,7.0,2.0,0
41,5.0,39.27,-76.01,12.0,2.0,0
42,19.0,37.03,-86.01,20.0,2.0,0
43,44.0,38.79,-109.99,7.0,2.0,0
44,13.0,21.79,-155.35,16.0,1.0,0
45,48.0,39.21,-81.45,20.0,2.0,0
46,17.0,37.59,-97.55,25.0,2.0,0
47,43.0,41.55,-113.83,7.0,2.0,0
48,6.0,39.44,-75.73,12.0,2.0,0
49,18.0,36.91,-85.01,20.0,2.0,0
50,44.0,40.01,-110.71,7.0,2.0,0
51,15.0,22.31,-154.79,16.0,1.0,0
52,49.0,38.73,-80.83,20.0,2.0,0
53,16.0,37.83,-98.79,25.0,2.0,0
54,43.0,41.11,-112.79,7.0,2.0,0
55,4.0,39.35,-76.21,12.0,2.0,0
56,19.0,37.11,-86.25,20.0,2.0,0
57,44.0,38.95,-110.23,7.0,2.0,0
58,14.0,22.17,-155.07,16.0,1.0,0
59,48.0,39.31,-81.63,20.0,2.0,0
60,17.0,37.69,-97.83,25.0,2.0,0
61,43.0,41.67,-114.01,7.0,2.0,0
62,5.0,39.51,-75.93,12.0,2.0,0
63,18.0,37.03,-85.31,20.0,2.0,0
64,44.0,40.13,-110.89,7.0,2.0,0
65,16.0,22.51,-155.29,16.0,1.0,0
66,49.0,38.85,-81.01,20.0,2.0,0
67,17.0,37.89,-98.99,25.0,2.0,0
68,43.0,41.79,-114.25,7.0,2.0,0
69,3.0,39.59,-76.43,12.0,2.0,0
70,19.0,37.23,-86.55,20.0,2.0,0
71,44.0,39.17,-110.57,7.0,2.0,0
72,15.0,22.63,-155.59,16.0,1.0,0
73,48.0,39.41,-81.85,20.0,2.0,0
74,17.0,37.95,-99.13,25.0,2.0,0
75,43.0,42.01,-114.57,7.0,2.0,0
76,4.0,39.67,-76.65,12.0,2.0,0
77,18.0,37.35,-85.63,20.0,2.0,0
78,44.0,40.27,-111.03,7.0,2.0,0
79,17.0,22.79,-155.93,16.0,1.0,0
80,49.0,39.53,-82.11,20.0,2.0,0
81,17.0,38.09,-99.33,25.0,2.0,0
82,43.0,42.29,-114.93,7.0,2.0,0
83,2.0,39.79,-77.01,12.0,2.0,0
84,19.0,37.47,-86.83,20.0,2.0,0
85,44.0,40.43,-111.33,7.0,2.0,0
86,16.0,23.01,-156.31,16.0,1.0,0
87,48.0,39.67,-82.37,20.0,2.0,0
88,17.0,38.23,-99.57,25.0,2.0,0
89,43.0,42.59,-115.31,7.0,2.0,0
90,3.0,40.01,-77.31,12.0,2.0,0
91,18.0,37.63,-86.99,20.0,2.0,0
92,44.0,40.63,-111.69,7.0,2.0,0
93,18.0,23.27,-156.71,16.0,1.0,0
94,49.0,39.85,-82.65,20.0,2.0,0
95,17.0,38.41,-99.83,25.0,2.0,0
96,43.0,42.93,-115.71,7.0,2.0,0
97,1.0,40.27,-77.65,12.0,2.0,0
98,19.0,37.81,-87.19,20.0,2.0,0
99,44.0,40.91,-112.07,7.0,2.0,0
100,19.0,23.57,-157.17,16.0,1.0,0
101,49.0,40.07,-83.01,20.0,2.0,0
102,17.0,38.63,-100.13,25.0,2.0,0
103,43.0,43.29,-116.17,7.0,2.0,0
104,2.0,40.57,-78.01,12.0,2.0,0
105,19.0,38.01,-87.43,20.0,2.0,0
106,44.0,41.21,-112.47,7.0,2.0,0
107,20.0,23.93,-157.69,16.0,1.0,0
108,49.0,40.33,-83.39,20.0,2.0,0
109,17.0,38.91,-100.49,25.0,2.0,0
110,43.0,43.71,-116.67,7.0,2.0,0
111,0.0,40.93,-78.41,12.0,2.0,0
112,19.0,38.25,-87.73,20.0,2.0,0
113,44.0,41.53,-112.91,7.0,2.0,0
114,21.0,24.33,-158.29,16.0,1.0,0
115,49.0,40.63,-83.83,20.0,2.0,0
116,17.0,39.23,-100.89,25.0,2.0,0
117,43.0,44.19,-117.23,7.0,2.0,0
118,1.0,41.35,-78.87,12.0,2.0,0
119,19.0,38.53,-88.07,20.0,2.0,0
120,44.0,41.93,-113.41,7.0,2.0,0
121,22.0,24.79,-158.99,16.0,1.0,0
122,49.0,40.99,-84.37,20.0,2.0,0
123,17.0,39.59,-101.37,25.0,2.0,0
124,43.0,44.75,-117.89,7.0,2.0,0
125,0.0,41.85,-79.41,12.0,2.0,0
126,19.0,38.87,-88.49,20.0,2.0,0
127,44.0,42.41,-113.99,7.0,2.0,0
128,23.0,25.31,-159.79,16.0,1.0,0
129,49.0,41.41,-85.01,20.0,2.0,0
130,17.0,40.01,-101.97,25.0,2.0,0
131,43.0,45.39,-118.67,7.0,2.0,0
132,1.0,42.41,-80.01,12.0,2.0,0
133,19.0,39.29,-89.01,20.0,2.0,0
134,44.0,43.01,-114.65,7.0,2.0,0
135,24.0,25.93,-160.69,16.0,1.0,0
136,49.0,41.91,-85.71,20.0,2.0,0
137,17.0,40.49,-102.63,25.0,2.0,0
138,43.0,46.11,-119.57,7.0,2.0,0
139,0.0,43.05,-80.69,12.0,2.0,0
140,19.0,39.79,-89.59,20.0,2.0,0
141,44.0,43.71,-115.41,7.0,2.0,0
142,25.0,26.61,-161.69,16.0,1.0,0
143,49.0,42.51,-86.49,20.0,2.0,0
144,17.0,41.03,-103.41,25.0,2.0,0
145,43.0,46.95,-120.61,7.0,2.0,0
146,1.0,43.81,-81.45,12.0,2.0,0
147,19.0,40.41,-90.25,20.0,2.0,0
148,44.0,44.57,-116.29,7.0,2.0,0
149,26.0,27.37,-162.89,16.0,1.0,0
150,49.0,43.21,-87.41,20.0,2.0,0
151,17.0,41.65,-104.31,25.0,2.0,0
152,43.0,47.93,-121.85,7.0,2.0,0
153,0.0,44.69,-82.29,12.0,2.0,0
154,19.0,41.11,-90.99,20.0,2.0,0
155,44.0,45.57,-117.29,7.0,2.0,0
156,27.0,28.21,-164.19,16.0,1.0,0
157,49.0,44.01,-88.49,20.0,2.0,0
158,17.0,42.37,-105.41,25.0,2.0,0
159,43.0,49.03,-123.29,7.0,2.0,0
160,1.0,45.69,-83.21,12.0,2.0,0
161,19.0,41.97,-91.85,20.0,2.0,0
162,44.0,46.69,-118.41,7.0,2.0,0
163,28.0,29.19,-165.69,16.0,1.0,0
164,49.0,45.01,-89.69,20.0,2.0,0
165,17.0,43.19,-106.63,25.0,2.0,0
166,43.0,50.29,-124.93,7.0,2.0,0
167,0.0,46.89,-84.29,12.0,2.0,0
168,19.0,42.95,-92.83,20.0,2.0,0
169,44.0,47.95,-119.69,7.0,2.0,0
170,29.0,30.29,-167.29,16.0,1.0,0
171,49.0,46.19,-91.01,20.0,2.0,0
172,17.0,44.13,-108.01,25.0,2.0,0
173,43.0,51.75,-126.83,7.0,2.0,0
174,1.0,48.21,-85.49,12.0,2.0,0
175,19.0,44.05,-94.01,20.0,2.0,0
176,44.0,49.41,-121.13,7.0,2.0,0
177,30.0,31.59,-169.09,16.0,1.0,0
178,49.0,47.51,-92.49,20.0,2.0,0
179,17.0,45.19,-109.59,25.0,2.0,0
180,43.0,53.41,-129.01,7.0,2.0,0
181,0.0,49.73,-86.89,12.0,2.0,0
182,19.0,45.29,-95.39,20.0,2.0,0
183,44.0,51.07,-122.79,7.0,2.0,0
184,31.0,33.09,-171.09,16.0,1.0,0
185,49.0,49.01,-94.09,20.0,2.0,0
186,17.0,46.41,-111.29,25.0,2.0,0
187,43.0,55.29,-131.49,7.0,2.0,0
188,1.0,51.41,-88.49,12.0,2.0,0
189,19.0,46.73,-96.93,20.0,2.0,0
190,44.0,52.93,-124.69,7.0,2.0,0
191,32.0,34.79,-173.29,16.0,1.0,0
192,49.0,50.69,-95.89,20.0,2.0,0
193,17.0,47.83,-113.19,25.0,2.0,0
194,43.0,57.39,-134.19,7.0,2.0,0
195,0.0,53.29,-90.29,12.0,2.0,0
196,19.0,48.39,-98.63,20.0,2.0,0
197,44.0,55.01,-126.89,7.0,2.0,0
198,33.0,36.69,-175.69,16.0,1.0,0
199,49.0,52.59,-97.89,20.0,2.0,0
200,17.0,49.41,-115.29,25.0,2.0,0
201,43.0,59.79,-137.19,7.0,2.0,0
202,1.0,55.29,-92.29,12.0,2.0,0
203,19.0,50.21,-100.49,20.0,2.0,0
204,44.0,57.29,-129.29,7.0,2.0,0
205,34.0,38.89,-178.29,16.0,1.0,0
206,49.0,54.79,-100.09,20.0,2.0,0
207,17.0,51.21,-117.59,25.0,2.0,0
208,43.0,62.49,-140.49,7.0,2.0,0
209,0.0,57.59,-94.59,12.0,2.0,0
210,19.0,52.29,-102.59,20.0,2.0,0
211,44.0,60.01,-131.99,7.0,2.0,0
212,35.0,41.29,-181.09,16.0,1.0,0
213,49.0,57.19,-102.59,20.0,2.0,0
214,17.0,53.29,-120.09,25.0,2.0,0
215,43.0,65.49,-143.99,7.0,2.0,0
216,1.0,60.09,-96.99,12.0,2.0,0
217,19.0,54.59,-104.89,20.0,2.0,0
218,44.0,63.01,-134.99,7.0,2.0,0
219,36.0,43.99,-184.09,16.0,1.0,0
220,49.0,59.89,-105.29,20.0,2.0,0
221,17.0,55.59,-122.79,25.0,2.0,0
222,43.0,68.79,-147.79,7.0,2.0,0
223,0.0,62.89,-99.69,12.0,2.0,0
224,19.0,57.09,-107.49,20.0,2.0,0
225,44.0,66.41,-138.49,7.0,2.0,0
226,37.0,46.99,-187.39,16.0,1.0,0
227,49.0,62.89,-108.19,20.0,2.0,0
228,17.0,58.09,-125.79,25.0,2.0,0
229,43.0,72.49,-152.09,7.0,2.0,0
230,1.0,65.99,-102.69,12.0,2.0,0
231,19.0,60.79,-110.69,20.0,2.0,0
232,44.0,70.11,-142.99,7.0,2.0,0
233,38.0,50.29,-190.99,16.0,1.0,0
234,49.0,66.19,-111.39,20.0,2.0,0
235,17.0,61.89,-129.19,25.0,2.0,0
236,43.0,76.49,-156.79,7.0,2.0,0
237,0.0,69.39,-105.99,12.0,2.0,0
238,19.0,64.79,-114.19,20.0,2.0,0
239,44.0,74.11,-147.99,7.0,2.0,0
240,39.0,53.99,-194.99,16.0,1.0,0
241,49.0,69.89,-114.99,20.0,2.0,0
242,17.0,66.09,-132.99,25.0,2.0,0
243,43.0,80.99,-162.09,7.0,2.0,0
244,1.0,73.19,-109.69,12.0,2.0,0
245,19.0,69.19,-117.99,20.0,2.0,0
246,44.0,78.51,-153.49,7.0,2.0,0
247,40.0,58.19,-199.59,16.0,1.0,0
248,49.0,74.09,-118.79,20.0,2.0,0
249,17.0,70.59,-137.29,25.0,2.0,0
250,43.0,85.99,-167.79,7.0,2.0,0
251,0.0,77.39,-113.69,12.0,2.0,0
252,19.0,74.89,-121.99,20.0,2.0,0
253,44.0,83.31,-159.49,7.0,2.0,0
254,41.0,62.69,-204.59,16.0,1.0,0
255,49.0,78.79,-123.09,20.0,2.0,0
256,17.0,75.49,-142.09,25.0,2.0,0
257,43.0,91.49,-173.79,7.0,2.0,0
258,1.0,82.09,-117.99,12.0,2.0,0
259,19.0,80.99,-126.29,20.0,2.0,0
260,44.0,88.71,-165.99,7.0,2.0,0
261,42.0,67.59,-209.99,16.0,1.0,0
262,49.0,83.99,-127.79,20.0,2.0,0
263,17.0,81.09,-147.49,25.0,2.0,0
264,43.0,97.49,-180.19,7.0,2.0,0
265,0.0,87.39,-122.69,12.0,2.0,0
266,19.0,87.49,-130.99,20.0,2.0,0
267,44.0,94.51,-172.99,7.0,2.0,0
268,43.0,72.99,-215.99,16.0,1.0,0
269,49.0,89.59,-132.99,20.0,2.0,0
270,17.0,87.09,-153.29,25.0,2.0,0
271,43.0,103.99,-186.99,7.0,2.0,0
272,1.0,93.19,-127.99,12.0,2.0,0
273,19.0,94.49,-135.99,20.0,2.0,0
274,44.0,101.01,-180.99,7.0,2.0,0
275,44.0,78.99,-222.99,16.0,1.0,0
276,49.0,95.59,-138.29,20.0,2.0,0
277,17.0,93.49,-159.29,25.0,2.0,0
278,43.0,110.99,-193.99,7.0,2.0,0
279,0.0,99.69,-133.69,12.0,2.0,0
280,19.0,102.99,-141.29,20.0,2.0,0
281,44.0,109.01,-188.99,7.0,2.0,0
282,45.0,85.49,-230.99,16.0,1.0,0
283,49.0,101.99,-143.99,20.0,2.0,0
284,17.0,100.49,-165.29,25.0,2.0,0
285,43.0,118.49,-201.49,7.0,2.0,0
286,1.0,106.49,-139.99,12.0,2.0,0
287,19.0,111.99,-147.29,20.0,2.0,0
288,44.0,118.01,-197.49,7.0,2.0,0
